,Stance,Relevancy,,
34216,unrelated,0.2701115906,1,
34217,unrelated,0.3633625805,1,
34218,unrelated,0.4266153574,1,
34219,unrelated,0.3388120532,1,
34220,discuss,0.7562589645,1,
34221,unrelated,0.3246570826,1,
34222,agree,0.5741035938,0,
34223,agree,0.7051630616,1,
34224,unrelated,0.484587878,1,
34225,unrelated,0.4132357538,1,
34226,unrelated,0.3069782853,1,
34227,unrelated,0.3306390941,1,
34228,unrelated,0.4839736223,1,
34229,unrelated,0.662579298,0,
34230,disagree,0.3650975823,0,
34231,discuss,0.6802636385,1,
34232,unrelated,0.2973563075,1,
34233,unrelated,0.3784843683,1,
34234,discuss,0.555685699,0,
34235,unrelated,0.3947759271,1,
34236,unrelated,0.3209692538,1,
34237,unrelated,0.4076577723,1,
34238,unrelated,0.6259513497,0,
34239,unrelated,0.3430941999,1,
34240,unrelated,0.30560112,1,
34241,unrelated,0.4467033446,1,
34242,unrelated,0.3738876879,1,
34243,discuss,0.7129808664,1,
34244,unrelated,0.4421240985,1,
34245,unrelated,0.3834334016,1,
34246,unrelated,0.3775400519,1,
34247,unrelated,0.4778102338,1,
34248,unrelated,0.3903352618,1,
34249,unrelated,0.4217766225,1,
34250,unrelated,0.5552598834,1,
34251,agree,0.4941626787,0,
34252,unrelated,0.1766446233,1,
34253,discuss,0.4991811514,0,
34254,unrelated,0.2873877585,1,
34255,unrelated,0.4805266857,1,
34256,discuss,0.4751820862,0,
34257,discuss,0.6405947208,1,
34258,unrelated,0.4202389419,1,
34259,agree,0.5948337913,0,
34260,unrelated,0.2527941167,1,
34261,unrelated,0.5362419486,1,
34262,unrelated,0.5330222845,1,
34263,unrelated,0.2391896993,1,
34264,unrelated,0.4121468067,1,
34265,discuss,0.5684040189,0,
34266,discuss,0.4367620349,0,
34267,agree,0.4847994149,0,
34268,unrelated,0.4934988916,1,
34269,discuss,0.7296105623,1,
34270,disagree,0.6442489028,1,
34271,unrelated,0.5773239136,1,
34272,disagree,0.6875632405,1,
34273,unrelated,0.4166122377,1,
34274,discuss,0.5114038587,0,
34275,unrelated,0.3303965032,1,
34276,unrelated,0.3859165609,1,
34277,unrelated,0.4478483498,1,
34278,unrelated,0.6360890865,0,
34279,unrelated,0.2618062794,1,
34280,discuss,0.7339116931,1,
34281,unrelated,0.3866063654,1,
34282,discuss,0.7465606928,1,
34283,unrelated,0.4646093845,1,
34284,unrelated,0.4082655013,1,
34285,unrelated,0.6200926304,0,
34286,agree,0.4614658058,0,
34287,unrelated,0.4016048908,1,
34288,unrelated,0.505182445,1,
34289,unrelated,0.586556077,1,
34290,unrelated,0.2772767246,1,
34291,unrelated,0.4386363626,1,
34292,unrelated,0.4036732614,1,
34293,unrelated,0.3906140924,1,
34294,discuss,0.6296795011,1,
34295,unrelated,0.2784946561,1,
34296,unrelated,0.5121557117,1,
34297,unrelated,0.3063720167,1,
34298,discuss,0.685092032,1,
34299,unrelated,0.3735942245,1,
34300,unrelated,0.3351706564,1,
34301,agree,0.6076017022,1,
34302,unrelated,0.4308032393,1,
34303,unrelated,0.4186167717,1,
34304,unrelated,0.3296665549,1,
34305,discuss,0.737487793,1,
34306,discuss,0.3959995806,0,
34307,unrelated,0.3856546581,1,
34308,unrelated,0.5739392638,1,
34309,unrelated,0.2741703391,1,
34310,unrelated,0.4556780159,1,
34311,agree,0.7586995959,1,
34312,unrelated,0.4339100718,1,
34313,unrelated,0.2689375579,1,
34314,discuss,0.5307831168,0,
34315,unrelated,0.4124487638,1,
34316,unrelated,0.5055954456,1,
34317,unrelated,0.4055379927,1,
34318,unrelated,0.3930287957,1,
34319,unrelated,0.3611917496,1,
34320,discuss,0.7386940122,1,
34321,unrelated,0.5577056408,1,
34322,unrelated,0.5046716332,1,
34323,unrelated,0.5649959445,1,
34324,agree,0.4628237188,0,
34325,unrelated,0.2606732845,1,
34326,unrelated,0.3831605315,1,
34327,unrelated,0.3476614952,1,
34328,unrelated,0.2850629687,1,
34329,unrelated,0.4541844428,1,
34330,unrelated,0.4149366915,1,
34331,agree,0.6241271496,1,
34332,discuss,0.8241477013,1,
34333,unrelated,0.3009782732,1,
34334,unrelated,0.4944882393,1,
34335,discuss,0.7067882419,1,
34336,unrelated,0.3096862137,1,
34337,unrelated,0.539514184,1,
34338,discuss,0.3775622547,0,
34339,discuss,0.7977951169,1,
34340,unrelated,0.2403012961,1,
34341,unrelated,0.3856587112,1,
34342,unrelated,0.2802577913,1,
34343,agree,0.5310677886,0,
34344,unrelated,0.4702976942,1,
34345,unrelated,0.4572671056,1,
34346,unrelated,0.298137188,1,
34347,unrelated,0.4579606354,1,
34348,unrelated,0.3044197261,1,
34349,discuss,0.3364467621,0,
34350,unrelated,0.354896754,1,
34351,discuss,0.6414006948,1,
34352,discuss,0.5750591755,0,
34353,unrelated,0.4582560658,1,
34354,unrelated,0.2830195129,1,
34355,discuss,0.5533187389,0,
34356,unrelated,0.4159833491,1,
34357,unrelated,0.3979918659,1,
34358,unrelated,0.4359442592,1,
34359,unrelated,0.4326151013,1,
34360,unrelated,0.662568152,0,
34361,agree,0.5326343179,0,
34362,unrelated,0.4515854418,1,
34363,unrelated,0.3291924298,1,
34364,discuss,0.4978609383,0,
34365,unrelated,0.4252111912,1,
34366,unrelated,0.3569591343,1,
34367,unrelated,0.2356543243,1,
34368,agree,0.6599597931,1,
34369,unrelated,0.2945159376,1,
34370,discuss,0.7370903492,1,
34371,unrelated,0.2832843065,1,
34372,unrelated,0.261128366,1,
34373,unrelated,0.310549289,1,
34374,unrelated,0.3792670369,1,
34375,unrelated,0.406565398,1,
34376,unrelated,0.5081163645,1,
34377,unrelated,0.5692529082,1,
34378,unrelated,0.3664787412,1,
34379,unrelated,0.3625355065,1,
34380,unrelated,0.4394119084,1,
34381,unrelated,0.3044537306,1,
34382,unrelated,0.3780115247,1,
34383,unrelated,0.3743681908,1,
34384,agree,0.6314299107,1,
34385,unrelated,0.4193974733,1,
34386,unrelated,0.2508620024,1,
34387,unrelated,0.3381825984,1,
34388,unrelated,0.3382190168,1,
34389,unrelated,0.2834329903,1,
34390,unrelated,0.4539030194,1,
34391,unrelated,0.4509554505,1,
34392,unrelated,0.5675095916,1,
34393,unrelated,0.4090276659,1,
34394,agree,0.6541167498,1,
34395,unrelated,0.342464745,1,
34396,discuss,0.6172060966,1,
34397,discuss,0.5971859694,0,
34398,discuss,0.8184542656,1,
34399,discuss,0.6888657212,1,
34400,unrelated,0.4937859476,1,
34401,discuss,0.587548852,0,
34402,unrelated,0.3097095788,1,
34403,unrelated,0.5084797144,1,
34404,unrelated,0.2597702444,1,
34405,unrelated,0.3840880692,1,
34406,unrelated,0.4506569803,1,
34407,unrelated,0.3669621646,1,
34408,agree,0.4283620417,0,
34409,disagree,0.6889889836,1,
34410,unrelated,0.3377031982,1,
34411,unrelated,0.3294022977,1,
34412,discuss,0.5453770757,0,
34413,unrelated,0.4163078964,1,
34414,unrelated,0.393630594,1,
34415,agree,0.738596499,1,
34416,unrelated,0.569645524,1,
34417,unrelated,0.3712085485,1,
34418,unrelated,0.5340154767,1,
34419,unrelated,0.6440325975,0,
34420,unrelated,0.3655233681,1,
34421,unrelated,0.3759305477,1,
34422,unrelated,0.3542385697,1,
34423,unrelated,0.3825745285,1,
34424,unrelated,0.3087510765,1,
34425,agree,0.709030509,1,
34426,unrelated,0.2818678916,1,
34427,unrelated,0.3612637222,1,
34428,unrelated,0.299941659,1,
34429,unrelated,0.2859223485,1,
34430,unrelated,0.2615273297,1,
34431,unrelated,0.4069191217,1,
34432,unrelated,0.4357361197,1,
34433,unrelated,0.2427826077,1,
34434,agree,0.5567553639,0,
34435,unrelated,0.1674785018,1,
34436,unrelated,0.5583383441,1,
34437,unrelated,0.4269222021,1,
34438,unrelated,0.3983181417,1,
34439,unrelated,0.3439205587,1,
34440,unrelated,0.3242067099,1,
34441,unrelated,0.4826304018,1,
34442,unrelated,0.5897586346,1,
34443,unrelated,0.2619587481,1,
34444,unrelated,0.3866676688,1,
34445,unrelated,0.325656563,1,
34446,discuss,0.5657227039,0,
34447,unrelated,0.3362060189,1,
34448,unrelated,0.5645358562,1,
34449,unrelated,0.1566552818,1,
34450,unrelated,0.4160321355,1,
34451,unrelated,0.4350320101,1,
34452,discuss,0.7190389633,1,
34453,unrelated,0.4472818077,1,
34454,unrelated,0.2416114062,1,
34455,discuss,0.6688551903,1,
34456,unrelated,0.4929416776,1,
34457,unrelated,0.4459415078,1,
34458,unrelated,0.492108345,1,
34459,unrelated,0.3164919019,1,
34460,unrelated,0.3915671408,1,
34461,discuss,0.6709064841,1,
34462,unrelated,0.4402134418,1,
34463,unrelated,0.474725455,1,
34464,unrelated,0.4274243414,1,
34465,unrelated,0.2548888624,1,
34466,discuss,0.457554698,0,
34467,unrelated,0.6045411825,0,
34468,unrelated,0.2997888923,1,
34469,agree,0.7370036244,1,
34470,unrelated,0.4605603814,1,
34471,unrelated,0.4072750509,1,
34472,unrelated,0.4677391946,1,
34473,unrelated,0.3604251444,1,
34474,discuss,0.5408420563,0,
34475,unrelated,0.3340560496,1,
34476,unrelated,0.3943766654,1,
34477,discuss,0.6979843378,1,
34478,agree,0.5101863146,0,
34479,unrelated,0.4944623709,1,
34480,unrelated,0.5676522255,1,
34481,unrelated,0.2557267845,1,
34482,discuss,0.4001224041,0,
34483,agree,0.4951103032,0,
34484,discuss,0.5170891285,0,
34485,unrelated,0.3326947093,1,
34486,agree,0.4370507002,0,
34487,unrelated,0.3576983511,1,
34488,discuss,0.6500323415,1,
34489,unrelated,0.4586566687,1,
34490,unrelated,0.4432431459,1,
34491,agree,0.5519314408,0,
34492,discuss,0.6338545084,1,
34493,unrelated,0.474716872,1,
34494,discuss,0.463445276,0,
34495,unrelated,0.4382220209,1,
34496,unrelated,0.4375493824,1,
34497,unrelated,0.3385196924,1,
34498,discuss,0.6242260337,1,
34499,unrelated,0.5692070127,1,
34500,unrelated,0.4639045,1,
34501,unrelated,0.4816341996,1,
34502,discuss,0.6468886137,1,
34503,unrelated,0.3834915161,1,
34504,discuss,0.6923496723,1,
34505,unrelated,0.3058305681,1,
34506,unrelated,0.3302855492,1,
34507,discuss,0.7075127363,1,
34508,unrelated,0.4165699482,1,
34509,unrelated,0.3539239466,1,
34510,unrelated,0.4550933242,1,
34511,discuss,0.6841239929,1,
34512,discuss,0.6474289894,1,
34513,unrelated,0.3124119341,1,
34514,unrelated,0.1826875806,1,
34515,unrelated,0.3199525177,1,
34516,unrelated,0.2591253519,1,
34517,unrelated,0.5751786828,1,
34518,unrelated,0.499607861,1,
34519,agree,0.5855574608,0,
34520,unrelated,0.279517293,1,
34521,discuss,0.6460824013,1,
34522,unrelated,0.2923474312,1,
34523,unrelated,0.315645963,1,
34524,discuss,0.599360466,0,
34525,discuss,0.7684832215,1,
34526,unrelated,0.3801416159,1,
34527,unrelated,0.4936787188,1,
34528,unrelated,0.3398716152,1,
34529,unrelated,0.2785618603,1,
34530,unrelated,0.2650135756,1,
34531,disagree,0.4983427227,0,
34532,unrelated,0.4414693117,1,
34533,unrelated,0.4312494993,1,
34534,discuss,0.6282526255,1,
34535,unrelated,0.4777079523,1,
34536,unrelated,0.3876402378,1,
34537,discuss,0.7200397849,1,
34538,unrelated,0.4201521873,1,
34539,unrelated,0.397619307,1,
34540,unrelated,0.4294567704,1,
34541,unrelated,0.2628944516,1,
34542,unrelated,0.344938159,1,
34543,unrelated,0.2673302889,1,
34544,unrelated,0.3960278332,1,
34545,unrelated,0.3324208558,1,
34546,unrelated,0.4522154629,1,
34547,unrelated,0.3311361969,1,
34548,unrelated,0.3626521528,1,
34549,agree,0.483217299,0,
34550,unrelated,0.4722410738,1,
34551,agree,0.5556008816,0,
34552,discuss,0.7332561612,1,
34553,discuss,0.7641301155,1,
34554,agree,0.5524658561,0,
34555,unrelated,0.5012362003,1,
34556,unrelated,0.3573857248,1,
34557,unrelated,0.2533110678,1,
34558,agree,0.5569471717,0,
34559,unrelated,0.3829508126,1,
34560,unrelated,0.4328795969,1,
34561,unrelated,0.3036833107,1,
34562,discuss,0.449138552,0,
34563,discuss,0.434669733,0,
34564,unrelated,0.4874662757,1,
34565,unrelated,0.3845111132,1,
34566,discuss,0.4163088799,0,
34567,discuss,0.6685072184,1,
34568,discuss,0.6930751801,1,
34569,agree,0.4129531085,0,
34570,unrelated,0.3329699039,1,
34571,unrelated,0.3977105916,1,
34572,unrelated,0.438426882,1,
34573,discuss,0.6049078107,1,
34574,unrelated,0.5530777574,1,
34575,agree,0.4853788614,0,
34576,unrelated,0.2796091437,1,
34577,unrelated,0.3432248235,1,
34578,unrelated,0.4014194906,1,
34579,unrelated,0.513645649,1,
34580,unrelated,0.6004514694,0,
34581,unrelated,0.3481698334,1,
34582,unrelated,0.3555121124,1,
34583,unrelated,0.2493012249,1,
34584,agree,0.6173844934,1,
34585,unrelated,0.2418253273,1,
34586,unrelated,0.4254456758,1,
34587,agree,0.4248315692,0,
34588,discuss,0.3964306712,0,
34589,discuss,0.5848285556,0,
34590,unrelated,0.4340744019,1,
34591,unrelated,0.4020959139,1,
34592,unrelated,0.451069355,1,
34593,unrelated,0.450448215,1,
34594,disagree,0.3580594063,0,
34595,unrelated,0.4900511205,1,
34596,discuss,0.7217314243,1,
34597,unrelated,0.3882640898,1,
34598,unrelated,0.5196833014,1,
34599,unrelated,0.5161754489,1,
34600,unrelated,0.4373129308,1,
34601,unrelated,0.3000507355,1,
34602,discuss,0.4760676622,0,
34603,unrelated,0.356592834,1,
34604,unrelated,0.3262619674,1,
34605,unrelated,0.2939073443,1,
34606,unrelated,0.5131204724,1,
34607,agree,0.5139527321,0,
34608,unrelated,0.4250276387,1,
34609,unrelated,0.4614079595,1,
34610,unrelated,0.4947914481,1,
34611,discuss,0.6478424668,1,
34612,unrelated,0.381267488,1,
34613,unrelated,0.4443241358,1,
34614,unrelated,0.3135208786,1,
34615,discuss,0.7684302926,1,
34616,unrelated,0.3132241964,1,
34617,unrelated,0.4068062007,1,
34618,unrelated,0.2911784947,1,
34619,unrelated,0.5039858818,1,
34620,unrelated,0.2319017798,1,
34621,unrelated,0.303842634,1,
34622,unrelated,0.4661414325,1,
34623,unrelated,0.4698239267,1,
34624,unrelated,0.4075723886,1,
34625,agree,0.6256851554,1,
34626,discuss,0.5108926892,0,
34627,unrelated,0.247614488,1,
34628,unrelated,0.5613629222,1,
34629,unrelated,0.2350978851,1,
34630,discuss,0.4611279964,0,
34631,unrelated,0.1064425483,1,
34632,unrelated,0.3869843781,1,
34633,unrelated,0.4955764115,1,
34634,unrelated,0.3382820487,1,
34635,unrelated,0.3448451459,1,
34636,unrelated,0.3036937714,1,
34637,unrelated,0.3858916163,1,
34638,unrelated,0.3708402812,1,
34639,unrelated,0.4433021545,1,
34640,unrelated,0.4290420413,1,
34641,discuss,0.6369795203,1,
34642,unrelated,0.4634114504,1,
34643,unrelated,0.5082619786,1,
34644,unrelated,0.5154791474,1,
34645,agree,0.6804778576,1,
34646,unrelated,0.5263900161,1,
34647,unrelated,0.3816018105,1,
34648,disagree,0.614638567,1,
34649,unrelated,0.5406717062,1,
34650,unrelated,0.3557371795,1,
34651,unrelated,0.3532598019,1,
34652,unrelated,0.3107747734,1,
34653,discuss,0.4794184268,0,
34654,unrelated,0.1505678892,1,
34655,discuss,0.4995554984,0,
34656,unrelated,0.3665630817,1,
34657,unrelated,0.4005246162,1,
34658,unrelated,0.4134507775,1,
34659,unrelated,0.5018678308,1,
34660,unrelated,0.5895007253,1,
34661,unrelated,0.4179239273,1,
34662,unrelated,0.4067601264,1,
34663,discuss,0.3917601109,0,
34664,discuss,0.8128057718,1,
34665,unrelated,0.4616843164,1,
34666,unrelated,0.3638049662,1,
34667,agree,0.8153891563,1,
34668,unrelated,0.4709606171,1,
34669,agree,0.6254466176,1,
34670,unrelated,0.4163365662,1,
34671,unrelated,0.3017650843,1,
34672,unrelated,0.2437569648,1,
34673,unrelated,0.4061872363,1,
34674,agree,0.3927307129,0,
34675,unrelated,0.3937242031,1,
34676,unrelated,0.3855257332,1,
34677,unrelated,0.5425174236,1,
34678,discuss,0.61259377,1,
34679,unrelated,0.4595202208,1,
34680,unrelated,0.4407364428,1,
34681,unrelated,0.3343078792,1,
34682,unrelated,0.3795850873,1,
34683,discuss,0.5373142362,0,
34684,agree,0.7643536329,1,
34685,unrelated,0.6358249784,0,
34686,discuss,0.5258254409,0,
34687,disagree,0.6065250039,1,
34688,discuss,0.5205604434,0,
34689,unrelated,0.328089416,1,
34690,unrelated,0.5491141081,1,
34691,unrelated,0.3843248487,1,
34692,unrelated,0.2802774608,1,
34693,unrelated,0.3188003302,1,
34694,unrelated,0.4654171169,1,
34695,unrelated,0.3727917373,1,
34696,unrelated,0.5517109632,1,
34697,unrelated,0.2927979827,1,
34698,discuss,0.758294642,1,
34699,unrelated,0.3685752153,1,
34700,unrelated,0.3456621468,1,
34701,unrelated,0.4727249742,1,
34702,unrelated,0.2429179847,1,
34703,unrelated,0.5006681085,1,
34704,unrelated,0.4917858839,1,
34705,unrelated,0.3704966605,1,
34706,unrelated,0.2907833457,1,
34707,discuss,0.7851616144,1,
34708,unrelated,0.4986292124,1,
34709,agree,0.6121013165,1,
34710,unrelated,0.5044003129,1,
34711,unrelated,0.397521764,1,
34712,unrelated,0.4376218915,1,
34713,agree,0.7698943019,1,
34714,unrelated,0.3565561473,1,
34715,agree,0.8950764537,1,
34716,discuss,0.5603201985,0,
34717,unrelated,0.1771786213,1,
34718,unrelated,0.4120364785,1,
34719,unrelated,0.2535480261,1,
34720,unrelated,0.4131212831,1,
34721,unrelated,0.3494864702,1,
34722,unrelated,0.3032110929,1,
34723,discuss,0.5397558212,0,
34724,discuss,0.5620337129,0,
34725,discuss,0.4896315038,0,
34726,unrelated,0.3078448474,1,
34727,unrelated,0.3466598392,1,
34728,unrelated,0.4451966286,1,
34729,unrelated,0.3003940284,1,
34730,unrelated,0.3999915123,1,
34731,unrelated,0.5066076517,1,
34732,unrelated,0.3333068192,1,
34733,unrelated,0.2371167094,1,
34734,unrelated,0.460916847,1,
34735,discuss,0.4676327109,0,
34736,unrelated,0.2835072279,1,
34737,unrelated,0.4217448533,1,
34738,unrelated,0.2445219457,1,
34739,unrelated,0.3702850044,1,
34740,discuss,0.6325146556,1,
34741,unrelated,0.5209670663,1,
34742,unrelated,0.4214078188,1,
34743,discuss,0.5804644227,0,
34744,unrelated,0.4479143918,1,
34745,unrelated,0.2125933319,1,
34746,unrelated,0.428283006,1,
34747,agree,0.7211280465,1,
34748,unrelated,0.5146297812,1,
34749,unrelated,0.2010824829,1,
34750,unrelated,0.4447762668,1,
34751,unrelated,0.4074380696,1,
34752,unrelated,0.3663839698,1,
34753,unrelated,0.3390677869,1,
34754,unrelated,0.2672375441,1,
34755,discuss,0.6990751624,1,
34756,agree,0.5372567177,0,
34757,unrelated,0.3564083874,1,
34758,unrelated,0.3613451123,1,
34759,unrelated,0.3789073825,1,
34760,unrelated,0.4164207578,1,
34761,unrelated,0.3552685976,1,
34762,discuss,0.6181204915,1,
34763,unrelated,0.4180904627,1,
34764,unrelated,0.3992265463,1,
34765,unrelated,0.4466603994,1,
34766,discuss,0.7826874852,1,
34767,unrelated,0.342242986,1,
34768,unrelated,0.4051518738,1,
34769,discuss,0.7201253772,1,
34770,unrelated,0.339240402,1,
34771,agree,0.6524128318,1,
34772,unrelated,0.3494226635,1,
34773,discuss,0.7072044015,1,
34774,agree,0.7184152603,1,
34775,discuss,0.4615877867,0,
34776,discuss,0.6629374027,1,
34777,unrelated,0.3780985475,1,
34778,unrelated,0.2705701292,1,
34779,unrelated,0.272382021,1,
34780,disagree,0.4841797948,0,
34781,unrelated,0.2419098318,1,
34782,unrelated,0.3111352623,1,
34783,unrelated,0.4626094699,1,
34784,unrelated,0.6116138697,0,
34785,unrelated,0.3205229938,1,
34786,disagree,0.7387185693,1,
34787,discuss,0.5278322697,0,
34788,unrelated,0.1991936713,1,
34789,unrelated,0.3927013278,1,
34790,unrelated,0.3532374799,1,
34791,disagree,0.5795937181,0,
34792,unrelated,0.4460602403,1,
34793,unrelated,0.4674924016,1,
34794,unrelated,0.1048760116,1,
34795,discuss,0.5599551797,0,
34796,unrelated,0.3933083415,1,
34797,discuss,0.450307399,0,
34798,discuss,0.6206112504,1,
34799,unrelated,0.2752358913,1,
34800,unrelated,0.2506896853,1,
34801,unrelated,0.3898474276,1,
34802,discuss,0.6297104359,1,
34803,unrelated,0.2403812259,1,
34804,unrelated,0.4609482586,1,
34805,unrelated,0.2179521471,1,
34806,unrelated,0.4123722613,1,
34807,unrelated,0.3344929218,1,
34808,discuss,0.6018605232,1,
34809,unrelated,0.1956183016,1,
34810,agree,0.6782492399,1,
34811,unrelated,0.1990031451,1,
34812,unrelated,0.3181249201,1,
34813,unrelated,0.4302622676,1,
34814,discuss,0.6128355265,1,
34815,unrelated,0.5341277122,1,
34816,unrelated,0.371371448,1,
34817,discuss,0.7152383924,1,
34818,unrelated,0.3816208541,1,
34819,unrelated,0.60567981,0,
34820,discuss,0.6978065968,1,
34821,unrelated,0.4120442569,1,
34822,unrelated,0.4604749084,1,
34823,unrelated,0.5406030416,1,
34824,unrelated,0.3494004607,1,
34825,unrelated,0.0826418549,1,
34826,unrelated,0.408619076,1,
34827,unrelated,0.4087088704,1,
34828,unrelated,0.384480983,1,
34829,unrelated,0.4594039321,1,
34830,agree,0.7168627977,1,
34831,unrelated,0.3496879339,1,
34832,unrelated,0.211042881,1,
34833,discuss,0.3988583684,0,
34834,unrelated,0.261413455,1,
34835,discuss,0.401950866,0,
34836,agree,0.6679794788,1,
34837,unrelated,0.3790482581,1,
34838,unrelated,0.4013263583,1,
34839,unrelated,0.4935288131,1,
34840,discuss,0.6008479595,1,
34841,unrelated,0.5067219138,1,
34842,agree,0.6393333673,1,
34843,unrelated,0.2650837898,1,
34844,agree,0.7008222342,1,
34845,unrelated,0.3802180886,1,
34846,unrelated,0.5065028667,1,
34847,discuss,0.4860669672,0,
34848,unrelated,0.5425394177,1,
34849,unrelated,0.2183062583,1,
34850,unrelated,0.4386074543,1,
34851,unrelated,0.3790636063,1,
34852,unrelated,0.2294700593,1,
34853,unrelated,0.4497012794,1,
34854,unrelated,0.395776242,1,
34855,unrelated,0.3854589164,1,
34856,agree,0.4494328499,0,
34857,unrelated,0.3646009564,1,
34858,unrelated,0.2188648283,1,
34859,unrelated,0.3708724678,1,
34860,discuss,0.4729506075,0,
34861,agree,0.6541373134,1,
34862,unrelated,0.3405619264,1,
